"id","title","authors","venue","year"
"conf/vldb/KraftSRM03","Coarse-Grained Optimization: Techniques for Rewriting SQL Statement Sequences","Bernhard Mitschang, Tobias Kraft, Holger Schwarz, Ralf Rantzau","VLDB",2003
"journals/vldb/KraissW98","Integrated Document Caching and Prefetching in Storage Hierarchies Based on Markov-Chain Predictions","Achim Kraiss, Gerhard Weikum","VLDB J.",1998
"journals/sigmod/Konig-RiesMMPPRSVW02","Report on the NSF Workshop on Building an Infrastructure for Mobile and Wireless Systems","Ouri Wolfson, S. A. M. Makki, Kia Makki, Charles E. Perkins, Birgitta König-Ries, Peter L. Reiher, Niki Pissinou, Peter Scheuermann, Jari Veijalainen","SIGMOD Record",2002
"conf/sigmod/Stonebraker98","Are We Working On the Right Problems? (Panel)","Michael Stonebraker","SIGMOD Conference",1998
"conf/vldb/X00","Ordering Information, Conference Organizers, Program Committees, Additional Reviewers, Additional Demonstrations Reviewers, Sponsors, VLDB Endowment, Preface, Foreword","?","VLDB",2000
"journals/tods/MayL02","Understanding the global semantics of referential actions using logic rules","Wolfgang May, Bertram Ludäscher","ACM Trans. Database Syst.",2002
"journals/sigmod/Liu02c","Editor's Notes","Ling Liu","SIGMOD Record",2002
"journals/vldb/MuthOPW00","The LHAM Log-Structured History Data Access Method","Gerhard Weikum, Patrick E. O'Neil, Peter Muth, Achim Pick","VLDB J.",2000
"journals/vldb/OzsuPSILM95","TIGUKAT: A Uniform Behavioral Objectbase Management System","Randal J. Peters, M. Tamer Özsu, Boman Irani, Adriana Muñoz, Anna Lipka, Duane Szafron","VLDB J.",1995
"conf/sigmod/ChangBCLLS00","The Onion Technique: Indexing for Linear Optimization Queries","Chung-Sheng Li, Vittorio Castelli, Lawrence D. Bergman, John R. Smith, Yuan-Chi Chang, Ming-Ling Lo","SIGMOD Conference",2000
"conf/sigmod/NatsevRS99","WALRUS: A Similarity Retrieval Algorithm for Image Databases","Rajeev Rastogi, Kyuseok Shim, Apostol Natsev","SIGMOD Conference",1999
"conf/sigmod/Ullman03","Improving the Efficiency of Database-System Teaching","Jeffrey D. Ullman","SIGMOD Conference",2003
"journals/sigmod/FengJH01","Towards Knowledge-Based Digital Libraries","Manfred A. Jeusfeld, Ling Feng, Jeroen Hoppenbrouwers","SIGMOD Record",2001
"conf/sigmod/Galindo-Legaria94","Outerjoins as Disjunctions","César A. Galindo-Legaria","SIGMOD Conference",1994
"conf/vldb/Dyreson96","Information Retrieval from an Incomplete Data Cube","Curtis E. Dyreson","VLDB",1996
"conf/vldb/DagevilleZ02","SQL Memory Management in Oracle9i","Mohamed Zaït, Benoît Dageville","VLDB",2002
"conf/vldb/ZhangL98","Buffering and Read-Ahead Strategies for External Mergesort","Per-Åke Larson, Weiye Zhang","VLDB",1998
"conf/sigmod/ChaudhuriMN98","Random Sampling for Histogram Construction: How much is enough?","Vivek R. Narasayya, Rajeev Motwani, Surajit Chaudhuri","SIGMOD Conference",1998
"journals/vldb/PapadiasS94","Qualitative Representation of Spatial Knowledge in Two-Dimensional Space","Dimitris Papadias, Timos K. Sellis","VLDB J.",1994
"conf/sigmod/GuptaLM03","BIRN-M: A Semantic Mediator for Solving Real-World Neuroscience Problems","Bertram Ludäscher, Maryann E. Martone, Amarnath Gupta","SIGMOD Conference",2003
"conf/vldb/DattaDTVRF01","A Comparative Study of Alternative Middle Tier Caching Solutions to Support Dynamic Web Content Acceleration","Anindya Datta, Kaushik Dutta, Helen M. Thomas, Debra E. VanderMeer, Krithi Ramamritham, Dan Fishman","VLDB",2001
"conf/vldb/MeoPC96","A New SQL-like Operator for Mining Association Rules","Giuseppe Psaila, Stefano Ceri, Rosa Meo","VLDB",1996
"conf/sigmod/Mohan02","Tutorial: application servers and associated technologies","C. Mohan","SIGMOD Conference",2002
"conf/vldb/BettiniJWW02","Provisions and Obligations in Policy Management and Security Applications","Xiaoyang Sean Wang, Duminda Wijesekera, Claudio Bettini, Sushil Jajodia","VLDB",2002
"journals/sigmod/ShahMFH01","Java Support for Data-Intensive Systems: Experiences Building the Telegraph Dataflow System","Michael J. Franklin, Samuel Madden, Joseph M. Hellerstein, Mehul A. Shah","SIGMOD Record",2001
"conf/vldb/ClaussenKMP97","Optimizing Queries with Universal Quantification in Object-Oriented and Object-Relational Databases","Guido Moerkotte, Jens Claußen, Klaus Peithner, Alfons Kemper","VLDB",1997
"conf/sigmod/ChanI99","An Efficient Bitmap Encoding Scheme for Selection Queries","Chee Yong Chan, Yannis E. Ioannidis","SIGMOD Conference",1999
"journals/sigmod/DarwenD95","The Third Manifesto","C. J. Date, Hugh Darwen","SIGMOD Record",1995
"journals/vldb/MehtaD97","Data Placement in Shared-Nothing Parallel Database Systems","Manish Mehta, David J. DeWitt","VLDB J.",1997
"journals/sigmod/BilirisP96","The BeSS Object Storage Manager: Architecture Overview","Alexandros Biliris, Euthimios Panagos","SIGMOD Record",1996
"journals/sigmod/DemersGRTY03","The Cougar Project: a work-in-progress report","Agathoniki Trigoni, Rajmohan Rajaraman, Alan J. Demers, Yong Yao, Johannes Gehrke","SIGMOD Record",2003
"conf/vldb/LudasaherGM00","Model-Based Information Integration in a Neuroscience Mediator System","Bertram Ludäscher, Amarnath Gupta, Maryann E. Martone","VLDB",2000
"conf/sigmod/GreenwaldK01","Space-Efficient Online Computation of Quantile Summaries","Sanjeev Khanna, Michael Greenwald","SIGMOD Conference",2001
"conf/vldb/BouganimNPW03","Chip-Secured Data Access: Reconciling Access Rights with Data Encryption","Philippe Pucheral, Lilan Wu, Luc Bouganim, François Dang Ngoc","VLDB",2003
"conf/sigmod/RamakrishnanD98","The PointCast Network","Vibha Dayal, Satish Ramakrishnan","SIGMOD Conference",1998
"conf/sigmod/Norrie95","Integration Approaches for CIM","Moira C. Norrie","SIGMOD Conference",1995
"journals/sigmod/Hellerstein03","Toward network data independence","Joseph M. Hellerstein","SIGMOD Record",2003
"conf/sigmod/LiuPTBBZBHY98","CQ: A Personalized Update Monitoring Toolkit","David Buttler, Tong Zhou, Ling Liu, Paul Benninghoff, Wei Han, Calton Pu, Fenghua Yu, Wei Tang, John Biggs","SIGMOD Conference",1998
"conf/sigmod/GraySSU03","The Lowell Report","Hans-Jörg Schek, Michael Stonebraker, Jim Gray, Jeffrey D. Ullman","SIGMOD Conference",2003
"conf/sigmod/MaddenH02","Distributing queries over low-power wireless sensor networks","Samuel Madden, Joseph M. Hellerstein","SIGMOD Conference",2002
"conf/sigmod/CorralMTV00","Closest Pair Queries in Spatial Databases","Yannis Theodoridis, Yannis Manolopoulos, Antonio Corral, Michael Vassilakopoulos","SIGMOD Conference",2000
"journals/sigmod/BrunieK96","Control Strategies for Complex Relational Query Processing in Shared Nothing Systems","Lionel Brunie, Harald Kosch","SIGMOD Record",1996
"conf/vldb/ConradGJM02","Database Selection Using Actual Physical and Acquired Logical Collection Resources in a Massive Domain-specific Operational Environment","Xi S. Guo, Jack G. Conrad, Peter Jackson, Monem Meziou","VLDB",2002
"conf/vldb/MadhavanBR01","Generic Schema Matching with Cupid","Philip A. Bernstein, Erhard Rahm, Jayant Madhavan","VLDB",2001
"conf/sigmod/BunemanDHS96","A Query Language and Optimization Techniques for Unstructured Data","Gerd G. Hillebrand, Peter Buneman, Susan B. Davidson, Dan Suciu","SIGMOD Conference",1996
"conf/sigmod/BilirisFOP96","BeSS: Storage Support for Interactive Visualization Systems","William O'Connell, Thomas A. Funkhouser, Alexandros Biliris, Euthimios Panagos","SIGMOD Conference",1996
"journals/tods/FegarasM00","Optimizing object queries using an effective calculus","Leonidas Fegaras, David Maier","ACM Trans. Database Syst.",2000
"journals/sigmod/MeltonE02","An Early Look at XQuery","Andrew Eisenberg, Jim Melton","SIGMOD Record",2002
"conf/vldb/PellenkoftLK97","The Complexity of Transformation-Based Join Enumeration","César A. Galindo-Legaria, Martin L. Kersten, Arjan Pellenkoft","VLDB",1997
"conf/vldb/SantiniG02","GeMBASE: A Geometric Mediator for Brain Analysis with Surface Ensembles","Amarnath Gupta, Simone Santini","VLDB",2002
"conf/vldb/BunemanDHOW95","A Data Transformation System for Biological Data Sources","Susan B. Davidson, Limsoon Wong, Kyle Hart, Peter Buneman, G. Christian Overton","VLDB",1995
"conf/vldb/GionisIM99","Similarity Search in High Dimensions via Hashing","Rajeev Motwani, Aristides Gionis, Piotr Indyk","VLDB",1999
"journals/tods/TariSS97","Object Normal Forms and Dependency Constraints for Object-Oriented Schemata","Zahir Tari, Stefano Spaccapietra, John Stokes","ACM Trans. Database Syst.",1997
"conf/vldb/LiPHCAAT03","CachePortal II: Acceleration of Very Large Scale Data Center-Hosted Database-driven Web Applications","Wang-Pin Hsiung, Kunihiro Taniguchi, Yusuf Akca, Oliver Po, Wen-Syan Li, Divyakant Agrawal, K. Selçuk Candan","VLDB",2003
"conf/vldb/ParkMC02","Structural Function Inlining Technique for Structurally Recursive XML Queries","Jun-Ki Min, Chin-Wan Chung, Chang-Won Park","VLDB",2002
"conf/vldb/OlstonW00","Offering a Precision-Performance Tradeoff for Aggregation Queries over Replicated Data","Jennifer Widom, Chris Olston","VLDB",2000
"conf/vldb/NarayananS01","Tavant System Architecture for Sell-side Channel Management","Subbu N. Subramanian, Srinivasa Narayanan","VLDB",2001
"journals/sigmod/HalkidiBV02a","Clustering Validity Checking Methods: Part II","Michalis Vazirgiannis, Maria Halkidi, Yannis Batistakis","SIGMOD Record",2002
"journals/sigmod/RossAJS02","Reminiscences on Influential Papers","Theodore Johnson, Amr El Abbadi, Richard T. Snodgrass, Kenneth A. Ross","SIGMOD Record",2002
"conf/sigmod/ZadorozhnyRVUB02","Efficient evaluation of queries in a mediator for WebSources","Tolga Urhan, Laura Bright, Vladimir Zadorozhny, Maria-Esther Vidal, Louiqa Raschid","SIGMOD Conference",2002
"conf/sigmod/QunLO03","D(k)-Index: An Adaptive Structural Summary for Graph-Structured Data","Chen Qun, Andrew Lim, Kian Win Ong","SIGMOD Conference",2003
"journals/tods/Jimenez-PerisPAK03","Are quorums an alternative for data replication?","Bettina Kemme, Ricardo Jiménez-Peris, Marta Patiño-Martínez, Gustavo Alonso","ACM Trans. Database Syst.",2003
"journals/tods/DekhtyarRS01","Probabilistic temporal databases, I: algebra","Alex Dekhtyar, Robert Ross, V. S. Subrahmanian","ACM Trans. Database Syst.",2001
"conf/sigmod/Brown99","Implementing the Spirit of SQL-99","Paul Brown","SIGMOD Conference",1999
"conf/sigmod/StonebrakerH01","Content Integration for E-Business","Joseph M. Hellerstein, Michael Stonebraker","SIGMOD Conference",2001
"conf/sigmod/SzalayGKT00","Designing and Mining Multi-Terabyte Astronomy Archives: The Sloan Digital Sky Survey","Alexander S. Szalay, Donald R. Slutz, Ani Thakar, Jim Gray, Peter Z. Kunszt","SIGMOD Conference",2000
"conf/sigmod/JoshiA01","Mining Needle in a Haystack: Classifying Rare Classes via Two-phase Rule Induction","Ramesh C. Agarwal, Mahesh V. Joshi","SIGMOD Conference",2001
"conf/sigmod/OrdonezC00","SQLEM: Fast Clustering in SQL using the EM Algorithm","Paul Cereghini, Carlos Ordonez","SIGMOD Conference",2000
"conf/vldb/PetrovicBJ03","S-ToPSS: Semantic Toronto Publish/Subscribe System","Ioana Burcea, Milenko Petrovic, Hans-Arno Jacobsen","VLDB",2003
"conf/vldb/Leymann01","Managing Business Processes via Workflow Technology","Frank Leymann","VLDB",2001
"conf/sigmod/AvnurHLORRRW98","CONTROL: Continuous Output and Navigation Technology with Refinement On-Line","Bruce Lo, Tali Roth, Ron Avnur, Joseph M. Hellerstein, Chris Olston, Kirk Wylie, Bhaskaran Raman, Vijayshankar Raman","SIGMOD Conference",1998
"journals/sigmod/KiyokiKH94","A Metadatabase System for Semantic Image Search by a Mathematical Model of Meaning","Yasushi Kiyoki, Takanari Hayama, Takashi Kitagawa","SIGMOD Record",1994
"conf/sigmod/HsiaoN00","DLFM: A Transactional Resource Manager","Hui-I Hsiao, Inderpal Narang","SIGMOD Conference",2000
"conf/sigmod/Chakrabarti99","Hypertext Databases and Data Mining","Soumen Chakrabarti","SIGMOD Conference",1999
"journals/sigmod/SycaraKWL99","Dynamic Service Matchmaking Among Agents in Open Information Environments","Matthias Klusch, Katia P. Sycara, Seth Widoff, Jianguo Lu","SIGMOD Record",1999
"journals/sigmod/HasanFV96","Open Issues in Parallel Query Optimization","Waqar Hasan, Patrick Valduriez, Daniela Florescu","SIGMOD Record",1996
"conf/sigmod/Ahn94","Database Issues in Telecommunications Network Management","Ilsoo Ahn","SIGMOD Conference",1994
"conf/vldb/Mina98","MapInfo SpatialWare: A Spatial Information Server for RDBMS","Chebel Mina","VLDB",1998
"conf/sigmod/OhHP00","Efficient and Cost-effective Techniques for Browsing and Indexing Large Video Databases","Kien A. Hua, Jung-Hwan Oh","SIGMOD Conference",2000
"conf/vldb/TsoisS03","The Generalized Pre-Grouping Transformation: Aggregate-Query Optimization in the Presence of Dependencies","Timos K. Sellis, Aris Tsois","VLDB",2003
"conf/vldb/MiningGroup96","MineSet(tm): A System for High-End Data Mining and Visualization","?","VLDB",1996
"journals/sigmod/BorgidaCS98","KRDB '98: The 5th International Workshop on Knowledge Representation Meets Databases","Alexander Borgida, Martin Staudt, Vinay K. Chaudhri","SIGMOD Record",1998
"conf/vldb/BonczRK98","The Drill Down Benchmark","Peter A. Boncz, Tim Rühl, Fred Kwakkel","VLDB",1998
"conf/vldb/Galindo-LegariaPK94","Fast, Randomized Join-Order Selection - Why Use Transformations?","Arjan Pellenkoft, César A. Galindo-Legaria, Martin L. Kersten","VLDB",1994
"conf/sigmod/Ross00","Expressing Business Rules","Ronald G. Ross","SIGMOD Conference",2000
"journals/vldb/LiR99","Fast Joins Using Join Indices","Kenneth A. Ross, Zhe Li","VLDB J.",1999
"journals/tods/GunopulosKMSTS03","Discovering all most specific sentences","Sanjeev Saluja, Hannu Toivonen, Roni Khardon, Heikki Mannila, Ram Sewak Sharm, Dimitrios Gunopulos","ACM Trans. Database Syst.",2003
"conf/sigmod/MoonSL00","Adaptive Multi-Stage Distance Join Processing","Sukho Lee, Bongki Moon, Hyoseop Shin","SIGMOD Conference",2000
"conf/vldb/WuFSP00","FALCON: Feedback Adaptive Loop for Content-Based Retrieval","Christos Faloutsos, Leejay Wu, Katia P. Sycara, Terry R. Payne","VLDB",2000
"conf/vldb/LuTD95","The Fittest Survives: An Adaptive Approach to Query Optimization","Kian-Lee Tan, Son Dao, Hongjun Lu","VLDB",1995
"journals/sigmod/Danish98","Building Database-driven Electronic Catalogs","Sherif Danish","SIGMOD Record",1998
"conf/vldb/Chiueh94","Content-Based Image Indexing","Tzi-cker Chiueh","VLDB",1994
"conf/sigmod/LeeKOTM00","Towards Self-Tuning Data Placement in Parallel Database Systems","Mong-Li Lee, Beng Chin Ooi, Anirban Mondal, Kian-Lee Tan, Masaru Kitsuregawa","SIGMOD Conference",2000
"conf/sigmod/AdyaGLM95","Efficient Optimistic Concurrency Control Using Loosely Synchronized Clocks","Barbara Liskov, Atul Adya, Robert Gruber, Umesh Maheshwari","SIGMOD Conference",1995
"conf/sigmod/MelnikRB03","Rondo: A Programming Platform for Generic Model Management","Philip A. Bernstein, Erhard Rahm, Sergey Melnik","SIGMOD Conference",2003
"journals/tods/Hellerstein98","Optimization Techniques for Queries with Expensive Methods","Joseph M. Hellerstein","ACM Trans. Database Syst.",1998
"conf/sigmod/LlirbatFS97","Eliminating Costly Redundant Computations from SQL Trigger Executions","François Llirbat, Françoise Fabret, Eric Simon","SIGMOD Conference",1997
"conf/sigmod/DoRD99","The Need for Distributed Asynchronous Transactions","Lyman Do, Prabhu Ram, Pamela Drew","SIGMOD Conference",1999
"conf/vldb/LiCHPALHAY01","Cache Portal: Technology for Accelerating Database-driven e-commerce Web Sites","Yusuf Akca, Cemal Yilmaz, K. Selçuk Candan, Wen-Syan Li, Wei-Kuang Waine Huang, Qiong Luo, Divyakant Agrawal, Wang-Pin Hsiung, Oliver Po","VLDB",2001
"conf/vldb/PapadiasT01","MV3R-Tree: A Spatio-Temporal Access Method for Timestamp and Interval Queries","Dimitris Papadias, Yufei Tao","VLDB",2001
"conf/sigmod/CareyCNVDRSM99","O-O, What's Happening to DB2?","Richard Swagerman, Nelson Mendonça Mattos, Michael J. Carey, Srinivasa Narayanan, Bennet Vance, Doug Doole, Serge Rielau, Donald D. Chamberlin","SIGMOD Conference",1999
"conf/vldb/YangG01","Comparing Hybrid Peer-to-Peer Systems","Beverly Yang, Hector Garcia-Molina","VLDB",2001
"conf/sigmod/OlstonWACELSS98","DataSplash","Vuk Ercegovac, Allison Woodruff, Michael Stonebraker, Mark Lin, Mybrid Spalding, Alexander Aiken, Chris Olston, Michael Chu","SIGMOD Conference",1998
"journals/tods/KotidisR01","A case for dynamic view management","Nick Roussopoulos, Yannis Kotidis","ACM Trans. Database Syst.",2001
"conf/vldb/TorloneA03","Chameleon: an Extensible and Customizable Tool for Web Data Translation","Riccardo Torlone, Paolo Atzeni","VLDB",2003
"journals/sigmod/DogacDATKCD98","A Workflow-based Electronic Marketplace on the Web","Ibrahim Cingil, Nazife Dimililer, Nesime Tatbul, Ilker Durusoy, Asuman Dogac, Pinar Koksal, Sena Nural Arpinar","SIGMOD Record",1998
"journals/vldb/DoanMDDH03","Learning to match ontologies on the Semantic Web","Jayant Madhavan, Robin Dhamankar, Alon Y. Halevy, Pedro Domingos, AnHai Doan","VLDB J.",2003
"journals/sigmod/David03","ANSI SQL Hierarchical Processing Can Fully Integrate Native XML","Michael M. David","SIGMOD Record",2003
"conf/vldb/Schoning98","The ADABAS Buffer Pool Manager","Harald Schöning","VLDB",1998
"conf/sigmod/CranorGJSS02","Gigascope: high performance network monitoring with an SQL interface","Yuan Gao, Theodore Johnson, Charles D. Cranor, Vladislav Shkapenyuk, Oliver Spatscheck","SIGMOD Conference",2002
"conf/sigmod/HernandezS95","The Merge/Purge Problem for Large Databases","Salvatore J. Stolfo, Mauricio A. Hernández","SIGMOD Conference",1995
"conf/vldb/PapadiasZMT03","Query Processing in Spatial Network Databases","Nikos Mamoulis, Jun Zhang, Dimitris Papadias, Yufei Tao","VLDB",2003
"conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03","A Nanotechnology-based Approach to Data Storage","B. Gotsmann, A. Dholakia, G. Cherubini, Walter Häberle, H. Pozidis, Michel Despont, Richard Stutz, P. Bächtold, C. Hagleitner, T. R. Albrecht, Hugo E. Rothuizen, Gerd K. Binnig, D. Jubin, A. Pantazi, M. A. Lantz, E. Eleftheriou, Urs Dürig, T. Loeliger, Peter Vettiger, D. Wiesmann, Ute Drechsler","VLDB",2003
